uid,domain,variant,is_dirty,n_v,n_e,density,S_iso,S_red,S_log,S_sem,sem_observed,n_missing,n_dup,n_logconf,y_repair,scale_label,pi_entity,pi_graph,pi_context,defects
599D87D65CBADDF621234B333AA25958,government,dirty,1,13,12,0.07692,100.0,100.0,100.0,30.0,1,0,0,0,1,context,0.25,0.25,0.5,术语错误|孤立节点制造|层级冲突制造|信息不一致
975CEA6F6257095DD9DD9328DB63736A,government,dirty,1,13,12,0.07692,100.0,100.0,91.667,75.0,1,0,0,1,1,graph,0.25,0.5,0.25,实体类型错误|格式错误|关系错误|冗余信息
3A6326F21CF034EB6207FDD28C4C0EE0,government,dirty,1,13,12,0.07692,100.0,100.0,100.0,75.0,1,0,0,0,1,none,0.0,0.0,0.0,
3C462439A299D2AFAC40620F298A6D62,government,dirty,1,7,6,0.14286,100.0,100.0,83.333,75.0,1,0,0,1,1,entity,0.5,0.25,0.25,重复三元组制造|冗余信息|逻辑矛盾|信息不一致
7937770D26E039C6212768B9173D6080,government,dirty,1,10,9,0.1,85.714,100.0,100.0,67.263,0,1,0,0,1,entity,0.5,0.5,0.0,重复三元组制造|实体类型错误|字段缺失|关系错误
8069D1915C1B3C6250542B929160B646,government,dirty,1,12,11,0.08333,100.0,100.0,100.0,67.263,0,0,0,0,1,context,0.0,0.5,0.5,术语错误|层级冲突制造|格式错误|逻辑矛盾
D0DE648AD906525D33D46C20C2940852,government,dirty,1,12,11,0.08333,85.714,100.0,100.0,67.263,0,1,0,0,1,context,0.25,0.25,0.5,信息不一致|字段缺失|关系错误|格式错误
2EBE3F28ACAA400A293731A0334ED8B5,government,dirty,1,14,13,0.07143,85.714,100.0,100.0,67.263,0,1,0,0,1,graph,0.5,0.5,0.0,层级冲突制造|实体类型错误|字段缺失|孤立节点制造
924F3518E6EB0D9108B96EE74D1DE9FF,government,dirty,1,6,5,0.16667,100.0,100.0,100.0,67.263,0,0,0,0,1,graph,0.25,0.75,0.0,关系错误|孤立节点制造|逻辑矛盾|层级冲突制造
81574E548CC0764706C2C0963C32CA7E,government,dirty,1,13,12,0.07692,100.0,100.0,91.667,67.263,0,0,0,1,1,entity,0.5,0.25,0.25,格式错误|逻辑矛盾|孤立节点制造|重复三元组制造
3F5CA57F895CBB5BB74685280F9CB04C,government,dirty,1,13,12,0.07692,100.0,100.0,100.0,67.263,0,0,0,0,1,none,0.0,0.0,0.0,
FBCCC9C3229A158E9B295904B66CC7BE,government,dirty,1,13,12,0.07692,100.0,100.0,100.0,67.263,0,0,0,0,1,graph,0.25,0.5,0.25,层级冲突制造|关系错误|冗余信息|信息不一致
0B913E8DE6685FB92B6C1578DF40BB6B,government,dirty,1,8,7,0.125,57.143,100.0,100.0,67.263,0,3,0,0,1,entity,0.75,0.0,0.25,重复三元组制造|孤立节点制造|信息不一致|字段缺失
470ED56E852387EA2A5BC6F1792A0342,government,dirty,1,13,12,0.07692,100.0,100.0,100.0,67.263,0,0,0,0,1,graph,0.0,0.75,0.25,格式错误|实体类型错误|层级冲突制造|关系错误
B5EDF81CBDA838F3C24AAC8A8E6567F8,government,dirty,1,13,12,0.07692,100.0,100.0,100.0,67.263,0,0,0,0,1,context,0.25,0.0,0.75,孤立节点制造|术语错误|格式错误|信息不一致
5755E252F773C74EFE44028DEB573817,government,dirty,1,7,6,0.14286,100.0,100.0,83.333,67.263,0,0,0,1,1,graph,0.5,0.5,0.0,层级冲突制造|字段缺失|重复三元组制造|关系错误
BFA87EF885EE797E4A733947D6F26F55,government,dirty,1,14,13,0.07143,100.0,100.0,100.0,67.263,0,0,0,0,1,context,0.25,0.25,0.5,重复三元组制造|关系错误|信息不一致|术语错误
E36678C250AA2D6614F1E69AF0EDA198,government,dirty,1,7,6,0.14286,100.0,100.0,100.0,67.263,0,0,0,0,1,entity,0.5,0.25,0.25,重复三元组制造|格式错误|冗余信息|逻辑矛盾
A70ED9E3076A2B00118F6EDE719D1708,government,dirty,1,9,8,0.11111,42.857,100.0,100.0,67.263,0,4,0,0,1,context,0.25,0.0,0.75,术语错误|信息不一致|字段缺失|格式错误
8618489412E2794230AF0F3A982A30B9,government,dirty,1,4,3,0.25,71.429,100.0,100.0,67.263,0,2,0,0,1,entity,0.5,0.5,0.0,孤立节点制造|逻辑矛盾|字段缺失|层级冲突制造
BFF68EF8725A622E488BD76982E51AF9,government,dirty,1,13,12,0.07692,100.0,100.0,100.0,67.263,0,0,0,0,1,context,0.25,0.25,0.5,关系错误|冗余信息|术语错误|信息不一致
DBC0828A1E65B3DFE797CC4BB2F1380F,government,dirty,1,13,12,0.07692,100.0,100.0,100.0,85.0,1,0,0,0,1,graph,0.25,0.5,0.25,层级冲突制造|重复三元组制造|术语错误|逻辑矛盾
8DB4E72940B27D0F0B01D62C6F9B6857,government,dirty,1,6,5,0.16667,85.714,100.0,100.0,67.263,0,1,0,0,1,entity,0.5,0.25,0.25,重复三元组制造|层级冲突制造|字段缺失|术语错误
793DDA29A4E8D131E3D5425BC70F8658,government,dirty,1,13,12,0.07692,100.0,100.0,100.0,67.263,0,0,0,0,1,entity,0.5,0.5,0.0,重复三元组制造|冗余信息|实体类型错误|关系错误
83D0410A4DA6E45116024CB40D196308,government,dirty,1,13,12,0.07692,85.714,100.0,100.0,75.0,1,1,0,0,1,graph,0.25,0.75,0.0,孤立节点制造|层级冲突制造|关系错误|实体类型错误
4CFB97238C2C28758A2181C43307D327,government,dirty,1,12,11,0.08333,100.0,100.0,100.0,67.263,0,0,0,0,1,context,0.25,0.25,0.5,重复三元组制造|术语错误|逻辑矛盾|格式错误
6231F2E483C34E7D442917329713B65A,government,dirty,1,13,12,0.07692,100.0,100.0,100.0,67.263,0,0,0,0,1,none,0.0,0.0,0.0,
EAF7FB5854DE856C04DED02C7A6AF593,government,dirty,1,6,5,0.16667,85.714,100.0,80.0,40.0,1,1,0,1,1,entity,0.5,0.25,0.25,重复三元组制造|信息不一致|关系错误|字段缺失
A8B2074259979A3EB202372F98E56979,government,dirty,1,7,6,0.14286,100.0,100.0,100.0,75.0,1,0,0,0,1,none,0.0,0.0,0.0,
5C6EC1D933CE4153BE3341E3C3883088,government,dirty,1,13,12,0.07692,100.0,100.0,100.0,65.0,1,0,0,0,1,none,0.0,0.0,0.0,
51ABDC9705AB264F8794003487A57AFA,government,dirty,1,12,11,0.08333,71.429,100.0,100.0,85.0,1,2,0,0,1,entity,0.5,0.5,0.0,孤立节点制造|层级冲突制造|字段缺失|逻辑矛盾
44DFDAA46EF2220A1FCDA7DA0CA8CD74,government,dirty,1,7,6,0.14286,100.0,100.0,100.0,30.0,1,0,0,0,1,entity,0.5,0.25,0.25,孤立节点制造|冗余信息|关系错误|术语错误
3CAEAF3A77799097C2612752C3941A38,government,dirty,1,13,12,0.07692,100.0,100.0,100.0,85.0,1,0,0,0,1,graph,0.0,0.75,0.25,逻辑矛盾|信息不一致|实体类型错误|关系错误
AF3E13C7EA7E6633C14064BA8C601194,government,dirty,1,10,9,0.1,100.0,100.0,100.0,65.0,1,0,0,0,1,entity,0.5,0.5,0.0,重复三元组制造|实体类型错误|关系错误|冗余信息
9FCCCABD1762B2D9585ECB2EE64991AE,government,dirty,1,10,9,0.1,100.0,100.0,100.0,95.0,1,0,0,0,1,graph,0.25,0.5,0.25,孤立节点制造|实体类型错误|格式错误|层级冲突制造
6E2DAA6E3E4BCFCBE0C31FA81D1F4E2D,government,dirty,1,13,12,0.07692,100.0,100.0,100.0,67.263,0,0,0,0,1,none,0.0,0.0,0.0,
457E8BEF821A33F876398F756C3FB75F,government,dirty,1,15,14,0.06667,85.714,100.0,100.0,67.263,0,1,0,0,1,entity,0.5,0.5,0.0,重复三元组制造|层级冲突制造|实体类型错误|孤立节点制造
F4835636E50CA8B5322F1468D3E621C1,government,dirty,1,13,12,0.07692,100.0,100.0,100.0,67.263,0,0,0,0,1,none,0.0,0.0,0.0,
SAME_UNID_123,government,dirty,1,13,12,0.07692,85.714,100.0,100.0,65.0,1,1,0,0,1,entity,0.75,0.25,0.0,重复三元组制造|孤立节点制造|实体类型错误|字段缺失
B0B934C411C94B8D8136E95F330F3D18,government,dirty,1,7,6,0.14286,100.0,100.0,100.0,67.263,0,0,0,0,1,none,0.0,0.0,0.0,
942AC050B68C5E4D87B8C58845CA2402,government,dirty,1,13,12,0.07692,100.0,100.0,100.0,67.263,0,0,0,0,1,graph,0.25,0.5,0.25,重复三元组制造|实体类型错误|关系错误|术语错误
53660CD3CF6ECCCB1F4F339742F1138B,government,dirty,1,13,12,0.07692,100.0,100.0,100.0,67.263,0,0,0,0,1,graph,0.0,0.5,0.5,层级冲突制造|关系错误|格式错误|信息不一致
0C0C4E12DAC888A8DC6709657914EACC,government,dirty,1,9,8,0.11111,100.0,100.0,100.0,67.263,0,0,0,0,1,graph,0.25,0.75,0.0,层级冲突制造|冗余信息|关系错误|实体类型错误
B0D7BECEABFE3F1D4548E828797F2C72,government,dirty,1,6,5,0.16667,85.714,100.0,100.0,67.263,0,1,0,0,1,graph,0.5,0.5,0.0,层级冲突制造|逻辑矛盾|字段缺失|冗余信息
D94BE32B1C2314C089310E6DFEE29B4E,government,dirty,1,12,11,0.08333,85.714,100.0,100.0,67.263,0,1,0,0,1,graph,0.25,0.5,0.25,字段缺失|格式错误|关系错误|逻辑矛盾
BF35362D72DC74912E045CECE6EBF3AD,government,dirty,1,10,9,0.1,100.0,100.0,100.0,67.263,0,0,0,0,1,graph,0.0,0.5,0.5,层级冲突制造|格式错误|逻辑矛盾|术语错误
86A35DD01423030CA5FCDE0D441853AA,government,dirty,1,13,12,0.07692,100.0,100.0,100.0,67.263,0,0,0,0,1,graph,0.25,0.5,0.25,关系错误|术语错误|冗余信息|实体类型错误
369F1D57687C5B8C67F358EF8F93311C,government,dirty,1,7,6,0.14286,100.0,100.0,100.0,67.263,0,0,0,0,1,none,0.0,0.0,0.0,
23FD14B0C1C6B5147579C5B8F551A042,government,dirty,1,12,11,0.08333,71.429,100.0,90.909,67.263,0,2,0,1,1,entity,0.75,0.0,0.25,冗余信息|孤立节点制造|格式错误|字段缺失
885C5476320DC1BD301E790241C882FA,government,dirty,1,7,6,0.14286,100.0,100.0,100.0,67.263,0,0,0,0,1,context,0.0,0.25,0.75,信息不一致|格式错误|关系错误|术语错误
A24BC1BC800FB50A3EA07EF093C157B6,government,dirty,1,9,8,0.11111,100.0,100.0,100.0,67.263,0,0,0,0,1,entity,0.5,0.25,0.25,重复三元组制造|术语错误|关系错误|冗余信息
58127AC0EBBFC9F6F5CB1E36B2B20C85,government,dirty,1,13,12,0.07692,100.0,100.0,100.0,67.263,0,0,0,0,1,graph,0.25,0.5,0.25,重复三元组制造|格式错误|逻辑矛盾|层级冲突制造
A5953ABF83ECD4651B6B75B3A48D0994,government,dirty,1,13,12,0.07692,100.0,100.0,100.0,67.263,0,0,0,0,1,graph,0.25,0.75,0.0,逻辑矛盾|关系错误|层级冲突制造|字段缺失
5A7D4121FD126279F8AC80DDCA2E0B52,government,dirty,1,6,5,0.16667,42.857,100.0,100.0,75.0,1,4,0,0,1,graph,0.25,0.5,0.25,信息不一致|字段缺失|实体类型错误|层级冲突制造
48C4D8490BFB8197927A18FF773052D5,government,dirty,1,13,12,0.07692,100.0,100.0,100.0,67.263,0,0,0,0,1,none,0.0,0.0,0.0,
849AFBF66CFF37933F1C566088921E3F,government,dirty,1,14,13,0.07143,100.0,100.0,100.0,67.263,0,0,0,0,1,graph,0.25,0.5,0.25,孤立节点制造|层级冲突制造|关系错误|信息不一致
ED4B281DA3A40BB9ACF09933A4C48742,government,dirty,1,13,12,0.07692,100.0,100.0,100.0,67.263,0,0,0,0,1,none,0.0,0.0,0.0,
23986F8028D250A7057858E4B1575455,government,dirty,1,10,9,0.1,100.0,100.0,100.0,67.263,0,0,0,0,1,entity,0.5,0.25,0.25,重复三元组制造|冗余信息|关系错误|信息不一致
BB7D2F7B0AAB02AB6B59BD67EE519A4B,government,dirty,1,13,12,0.07692,100.0,100.0,100.0,67.263,0,0,0,0,1,none,0.0,0.0,0.0,
496B906E527CCF950CBBD0CF122C47C3,government,dirty,1,9,8,0.11111,100.0,100.0,100.0,65.0,1,0,0,0,1,graph,0.25,0.75,0.0,层级冲突制造|实体类型错误|逻辑矛盾|重复三元组制造
016B05BFF3C23A045B85C1C6F6E1C200,government,dirty,1,13,12,0.07692,85.714,100.0,100.0,75.0,1,1,0,0,1,entity,0.5,0.25,0.25,重复三元组制造|实体类型错误|孤立节点制造|格式错误
89F5791AEF612087FB87BEFF193A2294,government,dirty,1,13,12,0.07692,100.0,100.0,100.0,85.0,1,0,0,0,1,context,0.25,0.25,0.5,孤立节点制造|格式错误|逻辑矛盾|术语错误
372CBD38AAC9C1A6334FD1D48750C756,government,dirty,1,7,6,0.14286,71.429,100.0,100.0,85.0,1,2,0,0,1,entity,0.5,0.0,0.5,重复三元组制造|术语错误|信息不一致|字段缺失
8567703B29CDE1A528B4CC280714BA2D,government,dirty,1,7,6,0.14286,100.0,100.0,100.0,60.0,1,0,0,0,1,none,0.0,0.0,0.0,
963EE4A2CF83E1C7C7546ABF6DE1A52A,government,dirty,1,13,12,0.07692,100.0,100.0,100.0,40.0,1,0,0,0,1,graph,0.25,0.5,0.25,重复三元组制造|逻辑矛盾|实体类型错误|信息不一致
B96C81BFCB9B59D3D81BDBDA9302ECBC,government,dirty,1,7,6,0.14286,100.0,100.0,100.0,75.0,1,0,0,0,1,none,0.0,0.0,0.0,
8E7F95028356BB732573A04FB84B339A,government,dirty,1,8,7,0.125,100.0,100.0,100.0,65.0,1,0,0,0,1,none,0.0,0.0,0.0,
87FC15DBE69AA493BA862784E5EDFDB8,government,dirty,1,7,6,0.14286,100.0,100.0,100.0,85.0,1,0,0,0,1,none,0.0,0.0,0.0,
AF8CE5A735F6678D38BDCF9F2343A115,government,dirty,1,7,6,0.14286,100.0,100.0,100.0,85.0,1,0,0,0,1,none,0.0,0.0,0.0,
8F6FE365D16C64DA895AB33A255901B0,government,dirty,1,12,11,0.08333,71.429,100.0,100.0,85.0,1,2,0,0,1,entity,0.75,0.0,0.25,孤立节点制造|字段缺失|冗余信息|术语错误
SAME_UNID_123,government,dirty,1,14,13,0.07143,100.0,100.0,100.0,65.0,1,0,0,0,1,graph,0.25,0.75,0.0,重复三元组制造|关系错误|实体类型错误|层级冲突制造
A4BDFED4F37DA9A786FE5F02EF17AE8A,government,dirty,1,12,11,0.08333,85.714,100.0,100.0,75.0,1,1,0,0,1,entity,0.5,0.25,0.25,重复三元组制造|字段缺失|实体类型错误|信息不一致
A05459FAFE0B588C6DECB4C4C6DC9F23,government,dirty,1,14,13,0.07143,100.0,100.0,100.0,65.0,1,0,0,0,1,entity,0.5,0.5,0.0,孤立节点制造|层级冲突制造|冗余信息|实体类型错误
5FFEE7BBF25206965D59DF73B8F0B6D7,government,dirty,1,12,11,0.08333,85.714,100.0,100.0,85.0,1,1,0,0,1,context,0.25,0.25,0.5,字段缺失|层级冲突制造|信息不一致|术语错误
8F2AFA978345DC3486A36833032A7706,government,dirty,1,8,7,0.125,100.0,100.0,100.0,75.0,1,0,0,0,1,entity,0.5,0.0,0.5,孤立节点制造|信息不一致|格式错误|重复三元组制造
2FB6660AC7875D8676D1B9C12EA6538A,government,dirty,1,14,13,0.07143,100.0,100.0,100.0,85.0,1,0,0,0,1,context,0.25,0.25,0.5,术语错误|层级冲突制造|冗余信息|格式错误
ABDCB5212335ED4D2849BD8072026CDC,government,dirty,1,10,9,0.1,100.0,100.0,100.0,40.0,1,0,0,0,1,entity,0.5,0.5,0.0,冗余信息|重复三元组制造|关系错误|逻辑矛盾
2FD43A21672B30C4F9990638A7847CDE,government,dirty,1,6,5,0.16667,85.714,100.0,100.0,65.0,1,1,0,0,1,graph,0.25,0.75,0.0,字段缺失|实体类型错误|逻辑矛盾|层级冲突制造
870AE5512FEAFFEF4106E0F6CD56B4C9,government,dirty,1,13,12,0.07692,100.0,100.0,100.0,60.0,1,0,0,0,1,entity,0.5,0.25,0.25,层级冲突制造|信息不一致|孤立节点制造|冗余信息
8ED7B12DDDE3658FF9F46543C4E7232D,government,dirty,1,13,12,0.07692,100.0,100.0,100.0,65.0,1,0,0,0,1,context,0.0,0.25,0.75,层级冲突制造|格式错误|信息不一致|术语错误
67C2C805352E5D523AA095EA0EB2362C,government,dirty,1,6,5,0.16667,71.429,100.0,100.0,67.263,0,2,0,0,1,graph,0.25,0.5,0.25,层级冲突制造|关系错误|术语错误|字段缺失
9BDDC6CAD294DE39E0893A800FD3D0F3,government,dirty,1,10,9,0.1,100.0,100.0,100.0,67.263,0,0,0,0,1,none,0.0,0.0,0.0,
E127ECA867404CC40959B4EA2E48530E,government,dirty,1,16,15,0.0625,100.0,100.0,100.0,67.263,0,0,0,0,1,entity,0.5,0.5,0.0,孤立节点制造|逻辑矛盾|实体类型错误|重复三元组制造
DUPLICATE_001,government,dirty,1,14,13,0.07143,85.714,84.615,100.0,40.0,1,1,0,0,1,entity,0.5,0.5,0.0,重复三元组制造|关系错误|字段缺失|层级冲突制造
75F07FE84898BCEA56098D6D5F457DDC,government,dirty,1,11,10,0.09091,71.429,100.0,100.0,67.263,0,2,0,0,1,entity,0.5,0.25,0.25,层级冲突制造|术语错误|字段缺失|重复三元组制造
51E465B8C702EF69C8A586CB1E40EFA7,government,dirty,1,11,10,0.09091,100.0,100.0,100.0,85.0,1,0,0,0,1,none,0.0,0.0,0.0,
A43DF59076F43CD38725FF7C1009F404,government,dirty,1,13,12,0.07692,100.0,100.0,100.0,67.263,0,0,0,0,1,none,0.0,0.0,0.0,
74624C26FAC3A4AFB4A153ED83903DE7,government,dirty,1,6,5,0.16667,85.714,100.0,100.0,67.263,0,1,0,0,1,context,0.25,0.25,0.5,关系错误|格式错误|字段缺失|术语错误
079385B57B54035EE58E11152DA041A9,government,dirty,1,6,5,0.16667,85.714,100.0,100.0,67.263,0,1,0,0,1,none,0.0,0.0,0.0,
8DFC0412A50832592277E43D8BD4DEBA,government,dirty,1,9,8,0.11111,85.714,100.0,100.0,67.263,0,1,0,0,1,entity,0.5,0.25,0.25,冗余信息|信息不一致|逻辑矛盾|字段缺失
4136295EB18A17125EB2335FBE383489,government,dirty,1,4,3,0.25,57.143,100.0,100.0,67.263,0,3,0,0,1,entity,0.5,0.5,0.0,孤立节点制造|关系错误|字段缺失|层级冲突制造
7750A3DF2F215BFA2D24502D26DED122,government,dirty,1,14,13,0.07143,100.0,100.0,100.0,67.263,0,0,0,0,1,graph,0.25,0.75,0.0,关系错误|实体类型错误|重复三元组制造|层级冲突制造
246366EF640A1D7D61FF660F5A608322,government,dirty,1,9,8,0.11111,100.0,100.0,100.0,67.263,0,0,0,0,1,graph,0.25,0.5,0.25,信息不一致|关系错误|实体类型错误|冗余信息
B2F007EFB58D86A1C669375538CB9E89,government,dirty,1,13,12,0.07692,100.0,100.0,100.0,67.263,0,0,0,0,1,entity,0.5,0.25,0.25,重复三元组制造|信息不一致|关系错误|冗余信息
8DD38D42976B6CD7A6483D23049F5AB0,government,dirty,1,13,12,0.07692,100.0,100.0,100.0,67.263,0,0,0,0,1,none,0.0,0.0,0.0,
B16D5901F9145043684DDBD687F161F6,government,dirty,1,14,13,0.07143,100.0,100.0,100.0,67.263,0,0,0,0,1,graph,0.25,0.75,0.0,逻辑矛盾|实体类型错误|层级冲突制造|孤立节点制造
621571824DC5D71E0EC2D8A7E42E7043,government,dirty,1,14,13,0.07143,100.0,100.0,100.0,67.263,0,0,0,0,1,entity,0.5,0.25,0.25,层级冲突制造|字段缺失|术语错误|孤立节点制造
1F34F30442706682D0FD292D1F6C66B8,government,dirty,1,13,12,0.07692,100.0,100.0,100.0,67.263,0,0,0,0,1,none,0.0,0.0,0.0,
3792DB88112FB21D2B37983052F4F949,government,dirty,1,9,8,0.11111,100.0,87.5,100.0,67.263,0,0,0,0,1,entity,0.75,0.0,0.25,孤立节点制造|重复三元组制造|冗余信息|信息不一致
5F8F0A892A4C55318B74202B611AB05B,government,dirty,1,13,12,0.07692,100.0,100.0,100.0,67.263,0,0,0,0,1,entity,0.5,0.25,0.25,重复三元组制造|冗余信息|层级冲突制造|格式错误
18866373DDF12432039CAA96F630CAF0,government,dirty,1,11,10,0.09091,100.0,100.0,100.0,67.263,0,0,0,0,1,none,0.0,0.0,0.0,
5F8CE9CC548120FDC0812A077669F76E,government,dirty,1,7,6,0.14286,100.0,83.333,100.0,70.0,1,0,0,0,1,graph,0.25,0.5,0.25,逻辑矛盾|信息不一致|层级冲突制造|冗余信息
fin_716_证监罚字[2020]716号,finance,clean,0,11,11,0.1,100.0,95.455,100.0,56.624,0,0,1,0,0,none,0.0,0.0,0.0,
fin_215_央行罚字[2023]215号,finance,clean,0,11,11,0.1,100.0,95.455,100.0,56.624,0,0,1,0,0,none,0.0,0.0,0.0,
fin_210_金监罚字[2023]210号,finance,clean,0,11,11,0.1,100.0,95.455,100.0,65.0,1,0,1,0,0,none,0.0,0.0,0.0,
fin_183_银保监罚字[2021]183号,finance,clean,0,11,11,0.1,100.0,95.455,100.0,40.0,1,0,1,0,0,none,0.0,0.0,0.0,
fin_850_央行罚字[2023]850号,finance,clean,0,11,11,0.1,100.0,95.455,100.0,60.0,1,0,1,0,0,none,0.0,0.0,0.0,
fin_105_证监罚字[2022]105号,finance,clean,0,11,11,0.1,100.0,95.455,100.0,60.0,1,0,1,0,0,none,0.0,0.0,0.0,
fin_396_金监罚字[2021]396号,finance,clean,0,11,11,0.1,100.0,95.455,100.0,60.0,1,0,1,0,0,none,0.0,0.0,0.0,
fin_119_保监罚字[2022]119号,finance,clean,0,11,11,0.1,100.0,95.455,100.0,40.0,1,0,1,0,0,none,0.0,0.0,0.0,
fin_932_金监罚字[2020]932号,finance,clean,0,11,11,0.1,100.0,95.455,100.0,85.0,1,0,1,0,0,none,0.0,0.0,0.0,
fin_393_保监罚字[2022]393号,finance,clean,0,11,11,0.1,100.0,95.455,100.0,40.0,1,0,1,0,0,none,0.0,0.0,0.0,
fin_474_证监罚字[2023]474号,finance,clean,0,11,11,0.1,100.0,95.455,100.0,56.624,0,0,1,0,0,none,0.0,0.0,0.0,
fin_69_银罚字[2024]069号,finance,clean,0,11,11,0.1,100.0,95.455,100.0,56.624,0,0,1,0,0,none,0.0,0.0,0.0,
fin_139_央行罚字[2024]139号,finance,clean,0,11,11,0.1,100.0,95.455,100.0,30.0,1,0,1,0,0,none,0.0,0.0,0.0,
fin_723_银罚字[2024]723号,finance,clean,0,11,11,0.1,100.0,95.455,100.0,56.624,0,0,1,0,0,none,0.0,0.0,0.0,
fin_235_金监罚字[2023]235号,finance,clean,0,11,11,0.1,100.0,95.455,100.0,56.624,0,0,1,0,0,none,0.0,0.0,0.0,
fin_478_保监罚字[2020]478号,finance,clean,0,11,11,0.1,100.0,95.455,100.0,56.624,0,0,1,0,0,none,0.0,0.0,0.0,
fin_398_金监罚字[2024]398号,finance,clean,0,11,11,0.1,100.0,95.455,100.0,56.624,0,0,1,0,0,none,0.0,0.0,0.0,
fin_627_证监罚字[2024]627号,finance,clean,0,11,11,0.1,100.0,95.455,100.0,56.624,0,0,1,0,0,none,0.0,0.0,0.0,
fin_78_证监罚字[2023]078号,finance,clean,0,11,11,0.1,100.0,95.455,100.0,40.0,1,0,1,0,0,none,0.0,0.0,0.0,
fin_16_央行罚字[2024]016号,finance,clean,0,11,11,0.1,100.0,95.455,100.0,56.624,0,0,1,0,0,none,0.0,0.0,0.0,
fin_831_保监罚字[2021]831号,finance,clean,0,11,11,0.1,100.0,95.455,100.0,30.0,1,0,1,0,0,none,0.0,0.0,0.0,
fin_342_央行罚字[2023]342号,finance,clean,0,11,11,0.1,100.0,95.455,100.0,56.624,0,0,1,0,0,none,0.0,0.0,0.0,
fin_204_金监罚字[2020]204号,finance,clean,0,11,11,0.1,100.0,95.455,100.0,56.624,0,0,1,0,0,none,0.0,0.0,0.0,
fin_629_金监罚字[2024]629号,finance,clean,0,11,11,0.1,100.0,95.455,100.0,56.624,0,0,1,0,0,none,0.0,0.0,0.0,
fin_507_保监罚字[2021]507号,finance,clean,0,11,11,0.1,100.0,95.455,100.0,56.624,0,0,1,0,0,none,0.0,0.0,0.0,
fin_258_证监罚字[2023]258号,finance,clean,0,11,11,0.1,100.0,95.455,100.0,56.624,0,0,1,0,0,none,0.0,0.0,0.0,
fin_572_央行罚字[2022]572号,finance,clean,0,11,11,0.1,100.0,95.455,100.0,40.0,1,0,1,0,0,none,0.0,0.0,0.0,
fin_106_保监罚字[2021]106号,finance,clean,0,11,11,0.1,100.0,95.455,100.0,56.624,0,0,1,0,0,none,0.0,0.0,0.0,
fin_295_金监罚字[2023]295号,finance,clean,0,11,11,0.1,100.0,95.455,100.0,56.624,0,0,1,0,0,none,0.0,0.0,0.0,
fin_854_证监罚字[2024]854号,finance,clean,0,11,11,0.1,100.0,95.455,100.0,56.624,0,0,1,0,0,none,0.0,0.0,0.0,
fin_637_银罚字[2023]637号,finance,clean,0,11,11,0.1,100.0,95.455,100.0,56.624,0,0,1,0,0,none,0.0,0.0,0.0,
fin_388_银保监罚字[2020]388号,finance,clean,0,11,11,0.1,100.0,95.455,100.0,60.0,1,0,1,0,0,none,0.0,0.0,0.0,
fin_834_央行罚字[2023]834号,finance,clean,0,11,11,0.1,100.0,95.455,100.0,56.624,0,0,1,0,0,none,0.0,0.0,0.0,
fin_922_金监罚字[2021]922号,finance,clean,0,11,11,0.1,100.0,95.455,100.0,56.624,0,0,1,0,0,none,0.0,0.0,0.0,
fin_799_银罚字[2024]799号,finance,clean,0,11,11,0.1,100.0,95.455,100.0,75.0,1,0,1,0,0,none,0.0,0.0,0.0,
fin_702_金监罚字[2023]702号,finance,clean,0,11,11,0.1,100.0,95.455,100.0,85.0,1,0,1,0,0,none,0.0,0.0,0.0,
fin_585_银罚字[2020]585号,finance,clean,0,11,11,0.1,100.0,95.455,100.0,65.0,1,0,1,0,0,none,0.0,0.0,0.0,
fin_710_金监罚字[2020]710号,finance,clean,0,11,11,0.1,100.0,95.455,100.0,60.0,1,0,1,0,0,none,0.0,0.0,0.0,
fin_407_金监罚字[2021]407号,finance,clean,0,11,11,0.1,100.0,95.455,100.0,40.0,1,0,1,0,0,none,0.0,0.0,0.0,
fin_876_证监罚字[2020]876号,finance,clean,0,11,11,0.1,100.0,95.455,100.0,40.0,1,0,1,0,0,none,0.0,0.0,0.0,
fin_22_银罚字[2022]022号,finance,clean,0,11,11,0.1,100.0,95.455,100.0,60.0,1,0,1,0,0,none,0.0,0.0,0.0,
fin_462_金监罚字[2024]462号,finance,clean,0,11,11,0.1,100.0,95.455,100.0,60.0,1,0,1,0,0,none,0.0,0.0,0.0,
fin_514_证监罚字[2021]514号,finance,clean,0,11,11,0.1,100.0,95.455,100.0,40.0,1,0,1,0,0,none,0.0,0.0,0.0,
fin_605_央行罚字[2023]605号,finance,clean,0,11,11,0.1,100.0,95.455,100.0,40.0,1,0,1,0,0,none,0.0,0.0,0.0,
fin_993_保监罚字[2023]993号,finance,clean,0,11,11,0.1,100.0,95.455,100.0,20.0,1,0,1,0,0,none,0.0,0.0,0.0,
fin_812_银罚字[2022]812号,finance,clean,0,11,11,0.1,100.0,95.455,100.0,60.0,1,0,1,0,0,none,0.0,0.0,0.0,
fin_506_银罚字[2021]506号,finance,clean,0,11,11,0.1,100.0,95.455,100.0,75.0,1,0,1,0,0,none,0.0,0.0,0.0,
fin_298_保监罚字[2023]298号,finance,clean,0,11,11,0.1,100.0,95.455,100.0,40.0,1,0,1,0,0,none,0.0,0.0,0.0,
fin_365_央行罚字[2022]365号,finance,clean,0,11,11,0.1,100.0,95.455,100.0,65.0,1,0,1,0,0,none,0.0,0.0,0.0,
